ID,NLP methods
4590,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4602,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4610,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4612,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4615,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4617,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4622,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4626,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4627,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4634,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4636,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4687,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4696,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4717,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4733,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4734,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4756,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4771,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4786,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4801,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4806,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4822,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4868,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4884,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4888,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4907,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4933,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4937,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4963,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4967,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4985,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4986,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
4999,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5012,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5027,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5056,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5071,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5075,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5078,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5084,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5100,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5110,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5117,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5118,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5123,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5149,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5154,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5156,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5157,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5161,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5163,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5202,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5208,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5212,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5228,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5232,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5242,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5245,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5248,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5260,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5350,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5353,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5369,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5377,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5413,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5444,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5456,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5474,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5485,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5491,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5503,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5512,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5515,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5521,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5532,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5536,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5554,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5555,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5560,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5576,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5577,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5583,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5591,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5624,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5627,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5628,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5647,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5650,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5651,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5659,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5699,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5701,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5721,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5735,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5748,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5749,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5766,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5783,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5801,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5806,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5824,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5825,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5838,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5841,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5849,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5857,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5858,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5867,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5877,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5882,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5890,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5892,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5919,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5921,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5932,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5941,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5957,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5959,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5967,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5969,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5970,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5979,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5986,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5992,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
5997,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6000,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6002,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6003,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6015,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6024,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6047,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6068,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6075,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6079,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6107,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6109,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6131,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6140,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6161,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6180,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6201,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6209,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6211,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6222,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6224,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6227,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6246,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6249,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6260,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6275,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6305,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6315,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6331,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6343,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6346,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6351,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6352,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6356,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6359,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6377,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6407,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6411,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6433,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6435,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6446,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6460,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6466,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6469,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6477,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6493,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6496,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6497,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6510,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6522,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6533,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6536,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6548,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6550,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6558,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6564,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6571,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6582,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6599,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6620,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6628,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6642,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6649,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6659,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6666,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6687,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6695,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6702,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6706,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6717,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6750,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6763,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6776,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6804,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6811,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6818,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6825,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6828,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6836,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6841,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6842,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6846,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6853,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6876,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6877,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6889,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6907,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6926,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6937,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6952,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6955,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6966,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6968,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6984,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
6996,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7012,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7021,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7043,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7068,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7071,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7081,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7108,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7110,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7125,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7148,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7151,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7153,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7162,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7167,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7184,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7193,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7196,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7197,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7198,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7199,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7220,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7225,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7240,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7248,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7265,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7270,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7273,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7307,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7349,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7350,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7389,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7392,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7411,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7415,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7432,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7439,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7441,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7443,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7459,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7465,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7472,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7473,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7503,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7516,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7517,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7530,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7580,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7595,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7598,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7602,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7639,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7670,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7675,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7687,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7689,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7691,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7692,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7697,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7737,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7739,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7755,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7764,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7804,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7812,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7814,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7819,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7823,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7824,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7826,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7827,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7838,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7848,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7849,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7852,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7869,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7877,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7884,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7890,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7898,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7905,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7906,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7908,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7914,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7915,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7921,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7944,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
7949,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8017,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8024,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8027,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8031,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8033,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
8038,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
