ID,BI Tools
20990,Microsoft Azure Synapse 
21153,Microsoft Azure Synapse 
21166,Microsoft Azure Synapse 
21268,Microsoft Azure Synapse 
21335,Microsoft Azure Synapse 
21379,Microsoft Azure Synapse 
21434,Microsoft Azure Synapse 
21578,Microsoft Azure Synapse 
21740,Microsoft Azure Synapse 
21915,Microsoft Azure Synapse 
21928,Microsoft Azure Synapse 
22482,Microsoft Azure Synapse 
22529,Microsoft Azure Synapse 
22711,Microsoft Azure Synapse 
22851,Microsoft Azure Synapse 
23019,Microsoft Azure Synapse 
23218,Microsoft Azure Synapse 
23553,Microsoft Azure Synapse 
23618,Microsoft Azure Synapse 
23682,Microsoft Azure Synapse 
23742,Microsoft Azure Synapse 
23871,Microsoft Azure Synapse 
633,Thoughtspot 
1567,Thoughtspot 
3572,Thoughtspot 
4466,Thoughtspot 
4768,Thoughtspot 
6299,Thoughtspot 
7709,Thoughtspot 
7849,Thoughtspot 
7880,Thoughtspot 
8166,Thoughtspot 
9444,Thoughtspot 
11588,Thoughtspot 
14210,Thoughtspot 
15496,Thoughtspot 
16100,Thoughtspot 
18418,Thoughtspot 
18756,Thoughtspot 
19641,Thoughtspot 
22437,Thoughtspot 
22485,Thoughtspot 
22668,Thoughtspot 
23160,Thoughtspot 
3,None
8,None
27,None
35,None
45,None
48,None
71,None
102,None
110,None
119,None
127,None
159,None
160,None
164,None
172,None
197,None
200,None
205,None
207,None
210,None
219,None
236,None
240,None
246,None
257,None
298,None
340,None
342,None
352,None
366,None
367,None
402,None
406,None
433,None
440,None
449,None
462,None
468,None
472,None
513,None
524,None
554,None
558,None
568,None
582,None
587,None
593,None
607,None
609,None
612,None
616,None
617,None
618,None
621,None
632,None
643,None
654,None
687,None
715,None
725,None
737,None
753,None
774,None
776,None
777,None
778,None
786,None
787,None
791,None
797,None
806,None
820,None
825,None
836,None
851,None
856,None
875,None
878,None
881,None
885,None
896,None
945,None
954,None
962,None
993,None
998,None
1003,None
1010,None
1019,None
1026,None
1045,None
1073,None
1082,None
1098,None
1127,None
1133,None
1136,None
1137,None
1146,None
1151,None
1157,None
1173,None
1176,None
1188,None
1219,None
1259,None
1262,None
1274,None
1277,None
1285,None
1321,None
1348,None
1354,None
1358,None
1359,None
1374,None
1382,None
1384,None
1392,None
1393,None
1395,None
1405,None
1412,None
1413,None
1427,None
1461,None
1469,None
1484,None
1493,None
1517,None
1534,None
1548,None
1552,None
1554,None
1556,None
1583,None
1617,None
1639,None
1654,None
1689,None
1697,None
1721,None
1723,None
1742,None
1747,None
1759,None
1777,None
1790,None
1802,None
1806,None
1820,None
1834,None
1838,None
1841,None
1844,None
1864,None
1881,None
1882,None
1888,None
1889,None
1901,None
1906,None
1915,None
1926,None
1933,None
1934,None
1937,None
1958,None
1973,None
1978,None
1982,None
1983,None
1985,None
2015,None
2026,None
2029,None
2031,None
2054,None
2067,None
2090,None
2106,None
2111,None
2138,None
2156,None
2157,None
2161,None
2170,None
2186,None
2206,None
2258,None
2272,None
2275,None
2276,None
2289,None
2312,None
2318,None
2320,None
2331,None
2334,None
2346,None
2348,None
2361,None
2380,None
2392,None
2394,None
2417,None
2431,None
2440,None
2457,None
2458,None
2482,None
2506,None
2511,None
2517,None
2526,None
2527,None
2562,None
2569,None
2570,None
2572,None
2574,None
2587,None
2588,None
2589,None
2593,None
2597,None
2617,None
2630,None
2650,None
2654,None
2661,None
2676,None
2705,None
2706,None
2726,None
2727,None
2743,None
2749,None
2751,None
2754,None
2781,None
2823,None
2824,None
2827,None
2828,None
2836,None
2840,None
2846,None
2854,None
2855,None
2856,None
2863,None
2891,None
2894,None
2904,None
2905,None
2907,None
2923,None
2932,None
2939,None
3002,None
3007,None
3008,None
3038,None
3068,None
3080,None
3101,None
3118,None
3120,None
3127,None
3130,None
3157,None
3161,None
3170,None
3186,None
3190,None
3193,None
3196,None
3205,None
3217,None
3223,None
3225,None
3241,None
3257,None
3288,None
3323,None
3327,None
3340,None
3342,None
3345,None
3357,None
3371,None
3377,None
3379,None
3395,None
3399,None
3406,None
3408,None
3415,None
3418,None
3457,None
3459,None
3465,None
3469,None
3485,None
3499,None
3504,None
3511,None
3520,None
3532,None
3545,None
3563,None
3569,None
3597,None
3601,None
3603,None
3609,None
3617,None
3622,None
3637,None
3638,None
3642,None
3645,None
3653,None
3680,None
3683,None
3687,None
3698,None
3725,None
3751,None
3754,None
3761,None
3774,None
3798,None
3801,None
3809,None
3810,None
3820,None
3821,None
3824,None
3829,None
3831,None
3837,None
3889,None
3890,None
3907,None
3941,None
3964,None
3991,None
4008,None
4010,None
4025,None
4026,None
4030,None
4056,None
4059,None
4069,None
4079,None
4097,None
4098,None
4109,None
4116,None
4154,None
4167,None
4168,None
4173,None
4174,None
4193,None
4197,None
4207,None
4236,None
4259,None
4278,None
4282,None
4314,None
4319,None
4338,None
4354,None
4381,None
4392,None
4395,None
4412,None
4419,None
4429,None
4431,None
4446,None
4455,None
4470,None
4476,None
4477,None
4489,None
4506,None
4515,None
4524,None
4551,None
4552,None
4579,None
4588,None
4589,None
4597,None
4598,None
4601,None
4602,None
4609,None
4623,None
4632,None
4641,None
4643,None
4657,None
4665,None
4669,None
4688,None
4703,None
4722,None
4747,None
4760,None
4762,None
4783,None
4795,None
4811,None
4821,None
4826,None
4842,None
4849,None
4850,None
4856,None
4868,None
4872,None
4884,None
4892,None
4897,None
4912,None
4913,None
4916,None
4925,None
4928,None
4932,None
4935,None
4939,None
4941,None
4942,None
4949,None
4977,None
4979,None
4996,None
5021,None
5022,None
5025,None
5065,None
5068,None
5070,None
5088,None
5090,None
5093,None
5119,None
5136,None
5148,None
5162,None
5165,None
5179,None
5182,None
5186,None
5194,None
5214,None
5215,None
5218,None
5227,None
5241,None
5250,None
5289,None
5294,None
5324,None
5328,None
5332,None
5346,None
5366,None
5400,None
5406,None
5420,None
5429,None
5430,None
5437,None
5446,None
5450,None
5489,None
5493,None
5501,None
5513,None
5523,None
5530,None
5542,None
5546,None
5555,None
5577,None
5583,None
5599,None
5602,None
5641,None
5654,None
5698,None
5716,None
5721,None
5741,None
5751,None
5775,None
5788,None
5797,None
5807,None
5809,None
5814,None
5836,None
5854,None
5870,None
5873,None
5879,None
5882,None
5888,None
5919,None
5926,None
5929,None
5932,None
5939,None
5948,None
5999,None
6041,None
6045,None
6069,None
6079,None
6082,None
6147,None
6164,None
6174,None
6181,None
6196,None
6227,None
6235,None
6249,None
6258,None
6260,None
6265,None
6267,None
6275,None
6306,None
6317,None
6321,None
6327,None
6359,None
6376,None
6377,None
6378,None
6383,None
6396,None
6411,None
6425,None
6443,None
6477,None
6497,None
6504,None
6530,None
6533,None
6554,None
6568,None
6595,None
6599,None
6607,None
6616,None
6619,None
6668,None
6680,None
6682,None
6684,None
6687,None
6695,None
6719,None
6733,None
6742,None
6753,None
6755,None
6772,None
6780,None
6787,None
6795,None
6819,None
6836,None
6841,None
6844,None
6858,None
6863,None
6869,None
6877,None
6881,None
6932,None
6950,None
6998,None
7003,None
7009,None
7012,None
7046,None
7057,None
7058,None
7060,None
7061,None
7071,None
7082,None
7104,None
7118,None
7150,None
7152,None
7162,None
7169,None
7176,None
7185,None
7198,None
7200,None
7204,None
7218,None
7225,None
7226,None
7240,None
7251,None
7268,None
7272,None
7292,None
7298,None
7303,None
7311,None
7331,None
7336,None
7347,None
7350,None
7352,None
7369,None
7381,None
7383,None
7405,None
7426,None
7439,None
7454,None
7459,None
7465,None
7477,None
7483,None
7488,None
7492,None
7496,None
7500,None
7503,None
7512,None
7514,None
7530,None
7533,None
7544,None
7551,None
7578,None
7597,None
7598,None
7604,None
7617,None
7630,None
7666,None
7670,None
7673,None
7691,None
7697,None
7700,None
7705,None
7735,None
7749,None
7754,None
7770,None
7774,None
7784,None
7807,None
7830,None
7838,None
7843,None
7853,None
7860,None
7861,None
7862,None
7881,None
7898,None
7906,None
7907,None
7918,None
7921,None
7932,None
7957,None
7960,None
7963,None
7969,None
7979,None
7990,None
8013,None
8022,None
8026,None
8050,None
8090,None
8092,None
8096,None
8102,None
8104,None
8105,None
8129,None
8135,None
8136,None
8163,None
8187,None
8189,None
8192,None
8193,None
8230,None
8237,None
8257,None
8261,None
8281,None
8300,None
8308,None
8319,None
8329,None
8334,None
8362,None
8377,None
8410,None
8437,None
8443,None
8468,None
8478,None
8479,None
8498,None
8499,None
8505,None
8513,None
8528,None
8532,None
8535,None
8547,None
8563,None
8599,None
8604,None
8623,None
8625,None
8626,None
8628,None
8645,None
8664,None
8672,None
8680,None
8699,None
8724,None
8725,None
8734,None
8737,None
8744,None
8749,None
8758,None
8759,None
8769,None
8783,None
8796,None
8805,None
8817,None
8859,None
8861,None
8875,None
8901,None
8910,None
8934,None
8936,None
8940,None
8953,None
8962,None
8965,None
8982,None
9007,None
9015,None
9018,None
9024,None
9027,None
9036,None
9038,None
9057,None
9059,None
9062,None
9072,None
9076,None
9078,None
9082,None
9085,None
9088,None
9092,None
9097,None
9115,None
9130,None
9147,None
9194,None
9195,None
9237,None
9247,None
9252,None
9264,None
9265,None
9273,None
9287,None
9297,None
9299,None
9328,None
9336,None
9369,None
9371,None
9380,None
9383,None
9394,None
9401,None
9472,None
9484,None
9485,None
9515,None
9516,None
9549,None
9550,None
9560,None
9580,None
9582,None
9596,None
9615,None
9617,None
9624,None
9625,None
9626,None
9630,None
9633,None
9634,None
9642,None
9655,None
9674,None
9677,None
9681,None
9686,None
9712,None
9731,None
9742,None
9748,None
9759,None
9762,None
9764,None
9765,None
9778,None
9789,None
9793,None
9816,None
9827,None
9832,None
9854,None
9858,None
9861,None
9863,None
9868,None
9873,None
9878,None
9893,None
9895,None
9918,None
9935,None
9942,None
9966,None
9978,None
9980,None
9985,None
9993,None
9996,None
10024,None
10043,None
10052,None
10060,None
10062,None
10098,None
10105,None
10152,None
10153,None
10161,None
10164,None
10170,None
10174,None
10182,None
10184,None
10191,None
10214,None
10216,None
10234,None
10242,None
10251,None
10260,None
10270,None
10272,None
10286,None
10297,None
10312,None
10330,None
10339,None
10358,None
10385,None
10387,None
10389,None
10392,None
10401,None
10416,None
10435,None
10441,None
10453,None
10458,None
10470,None
10473,None
10480,None
10496,None
10505,None
10556,None
10573,None
10585,None
10591,None
10593,None
10602,None
10615,None
10641,None
10650,None
10729,None
10733,None
10743,None
10753,None
10761,None
10771,None
10789,None
10802,None
10817,None
10825,None
10826,None
10844,None
10880,None
10881,None
10892,None
10897,None
10898,None
10904,None
10923,None
10933,None
10946,None
10958,None
10973,None
10978,None
10986,None
10999,None
11015,None
11036,None
11059,None
11063,None
11082,None
11110,None
11112,None
11114,None
11120,None
11121,None
11148,None
11151,None
11164,None
11168,None
11172,None
11189,None
11200,None
11212,None
11215,None
11222,None
11224,None
11245,None
11246,None
11249,None
11253,None
11320,None
11323,None
11324,None
11332,None
11349,None
11377,None
11438,None
11442,None
11453,None
11500,None
11503,None
11504,None
11523,None
11525,None
11537,None
11547,None
11553,None
11558,None
11562,None
11563,None
11567,None
11585,None
11591,None
11595,None
11613,None
11616,None
11624,None
11642,None
11649,None
11689,None
11705,None
11714,None
11728,None
11749,None
11750,None
11751,None
11758,None
11759,None
11771,None
11794,None
11820,None
11832,None
11842,None
11850,None
11855,None
11873,None
11884,None
11887,None
11901,None
11904,None
11908,None
11909,None
11910,None
11915,None
11928,None
11942,None
11978,None
11996,None
12011,None
12013,None
12015,None
12038,None
12055,None
12056,None
12070,None
12086,None
12087,None
12134,None
12163,None
12192,None
12202,None
12204,None
12209,None
12212,None
12216,None
12228,None
12250,None
12262,None
12277,None
12291,None
12331,None
12357,None
12398,None
12410,None
12414,None
12421,None
12431,None
12434,None
12445,None
12451,None
12453,None
12461,None
12492,None
12516,None
12518,None
12570,None
12590,None
12603,None
12611,None
12637,None
12655,None
12659,None
12669,None
12676,None
12698,None
12714,None
12756,None
12784,None
12801,None
12807,None
12815,None
12817,None
12822,None
12838,None
12840,None
12842,None
12852,None
12856,None
12858,None
12865,None
12872,None
12889,None
12906,None
12945,None
12947,None
12963,None
12971,None
12987,None
12989,None
12996,None
12999,None
13016,None
13018,None
13026,None
13037,None
13042,None
13065,None
13078,None
13106,None
13132,None
13133,None
13146,None
13174,None
13181,None
13192,None
13194,None
13215,None
13219,None
13243,None
13245,None
13266,None
13273,None
13278,None
13283,None
13290,None
13293,None
13294,None
13317,None
13329,None
13333,None
13346,None
13349,None
13374,None
13387,None
13400,None
13437,None
13472,None
13476,None
13477,None
13481,None
13483,None
13484,None
13487,None
13492,None
13500,None
13505,None
13524,None
13528,None
13529,None
13530,None
13542,None
13579,None
13590,None
13604,None
13606,None
13608,None
13610,None
13611,None
13626,None
13629,None
13637,None
13643,None
13665,None
13674,None
13677,None
13697,None
13700,None
13715,None
13731,None
13734,None
13743,None
13745,None
13752,None
13770,None
13786,None
13788,None
13798,None
13800,None
13801,None
13811,None
13821,None
13824,None
13825,None
13830,None
13838,None
13841,None
13847,None
13850,None
13853,None
13856,None
13860,None
13864,None
13868,None
13871,None
13884,None
13897,None
13901,None
13918,None
13921,None
13922,None
13947,None
13949,None
13969,None
13982,None
13997,None
14011,None
14015,None
14029,None
14032,None
14049,None
14064,None
14082,None
14092,None
14122,None
14123,None
14135,None
14151,None
14158,None
14162,None
14182,None
14187,None
14198,None
14218,None
14233,None
14237,None
14262,None
14280,None
14286,None
14292,None
14300,None
14314,None
14317,None
14323,None
14326,None
14329,None
14332,None
14344,None
14369,None
14396,None
14397,None
14400,None
14422,None
14437,None
14470,None
14476,None
14491,None
14513,None
14523,None
14534,None
14553,None
14559,None
14562,None
14576,None
14578,None
14582,None
14603,None
14613,None
14639,None
14654,None
14669,None
14675,None
14686,None
14688,None
14703,None
14720,None
14752,None
14757,None
14765,None
14766,None
14787,None
14808,None
14809,None
14818,None
14829,None
14834,None
14843,None
14866,None
14880,None
14900,None
14904,None
14906,None
14924,None
14936,None
14982,None
14983,None
14984,None
14992,None
15009,None
15013,None
15017,None
15030,None
15036,None
15040,None
15045,None
15049,None
15061,None
15077,None
15124,None
15131,None
15150,None
15163,None
15183,None
15185,None
15205,None
15215,None
15226,None
15230,None
15231,None
15232,None
15253,None
15260,None
15287,None
15289,None
15290,None
15323,None
15324,None
15348,None
15449,None
15455,None
15459,None
15481,None
15483,None
15484,None
15495,None
15512,None
15514,None
15520,None
15556,None
15580,None
15583,None
15605,None
15645,None
15646,None
15651,None
15680,None
15681,None
15691,None
15719,None
15726,None
15728,None
15735,None
15739,None
15750,None
15762,None
15765,None
15772,None
15779,None
15794,None
15818,None
15832,None
15852,None
15859,None
15868,None
15910,None
15947,None
15968,None
15988,None
15992,None
15996,None
16008,None
16012,None
16017,None
16019,None
16035,None
16037,None
16038,None
16066,None
16074,None
16085,None
16092,None
16117,None
16122,None
16124,None
16139,None
16141,None
16143,None
16160,None
16162,None
16198,None
16223,None
16246,None
16260,None
16278,None
16289,None
16309,None
16337,None
16348,None
16373,None
16374,None
16377,None
16389,None
16403,None
16417,None
16423,None
16446,None
16450,None
16455,None
16457,None
16475,None
16494,None
16495,None
16506,None
16508,None
16515,None
16517,None
16523,None
16528,None
16542,None
16547,None
16548,None
16557,None
16571,None
16581,None
16613,None
16625,None
16630,None
16631,None
16640,None
16661,None
16665,None
16678,None
16705,None
16737,None
16752,None
16781,None
16789,None
16795,None
16798,None
16806,None
16816,None
16858,None
16864,None
16865,None
16867,None
16869,None
16872,None
16879,None
16893,None
16896,None
16905,None
16920,None
16926,None
16938,None
16948,None
16955,None
16960,None
16966,None
16974,None
16997,None
17021,None
17061,None
17106,None
17110,None
17120,None
17167,None
17173,None
17196,None
17197,None
17200,None
17215,None
17218,None
17222,None
17225,None
17234,None
17244,None
17247,None
17255,None
17256,None
17262,None
17265,None
17276,None
17280,None
17298,None
17307,None
17323,None
17332,None
17338,None
17339,None
17357,None
17367,None
17375,None
17386,None
17388,None
17403,None
17454,None
17470,None
17481,None
17486,None
17508,None
17509,None
17515,None
17517,None
17566,None
17579,None
17583,None
17592,None
17611,None
17635,None
17644,None
17663,None
17665,None
17681,None
17683,None
17690,None
17704,None
17708,None
17716,None
17723,None
17733,None
17752,None
17759,None
17767,None
17783,None
17785,None
17787,None
17789,None
17792,None
17806,None
17814,None
17821,None
17822,None
17825,None
17829,None
17845,None
17849,None
17910,None
17914,None
17929,None
17938,None
17941,None
17943,None
17951,None
17955,None
17970,None
18000,None
18007,None
18048,None
18060,None
18061,None
18097,None
18101,None
18133,None
18134,None
18141,None
18142,None
18149,None
18158,None
18170,None
18194,None
18196,None
18199,None
18242,None
18284,None
18290,None
18291,None
18301,None
18302,None
18304,None
18325,None
18335,None
18337,None
18350,None
18358,None
18385,None
18387,None
18431,None
18440,None
18442,None
18454,None
18462,None
18486,None
18488,None
18492,None
18493,None
18497,None
18511,None
18532,None
18536,None
18542,None
18547,None
18552,None
18582,None
18584,None
18631,None
18634,None
18656,None
18657,None
18660,None
18665,None
18669,None
18683,None
18694,None
18700,None
18713,None
18714,None
18724,None
18726,None
18733,None
18766,None
18783,None
18788,None
18789,None
18816,None
18817,None
18833,None
18857,None
18859,None
18878,None
18879,None
18886,None
18906,None
18911,None
18936,None
18938,None
18949,None
18966,None
18987,None
19009,None
19038,None
19042,None
19048,None
19049,None
19073,None
19074,None
19103,None
19108,None
19112,None
19127,None
19163,None
19184,None
19200,None
19239,None
19242,None
19247,None
19253,None
19272,None
19273,None
19303,None
19346,None
19376,None
19384,None
19387,None
19392,None
19422,None
19424,None
19428,None
19430,None
19431,None
19436,None
19452,None
19467,None
19468,None
19472,None
19500,None
19512,None
19514,None
19515,None
19529,None
19530,None
19537,None
19560,None
19568,None
19621,None
19630,None
19632,None
19654,None
19674,None
19680,None
19682,None
19687,None
19709,None
19718,None
19733,None
19741,None
19754,None
19784,None
19798,None
19815,None
19823,None
19853,None
19857,None
19877,None
19882,None
19885,None
19890,None
19896,None
19909,None
19944,None
19947,None
19961,None
19965,None
19966,None
19968,None
19971,None
19975,None
19983,None
20019,None
20020,None
20021,None
20022,None
20036,None
20040,None
20061,None
20075,None
20100,None
20107,None
20118,None
20153,None
20168,None
20174,None
20192,None
20197,None
20206,None
20255,None
20256,None
20258,None
20261,None
20269,None
20286,None
20287,None
20321,None
20338,None
20341,None
20349,None
20381,None
20392,None
20395,None
20445,None
20447,None
20452,None
20456,None
20479,None
20495,None
20530,None
20556,None
20564,None
20577,None
20589,None
20594,None
20597,None
20613,None
20620,None
20628,None
20640,None
20647,None
20692,None
20704,None
20706,None
20725,None
20741,None
20743,None
20746,None
20747,None
20752,None
20755,None
20757,None
20764,None
20767,None
20797,None
20800,None
20837,None
20848,None
20866,None
20877,None
20881,None
20883,None
20886,None
20887,None
20896,None
20898,None
20908,None
20921,None
20939,None
20974,None
21000,None
21018,None
21019,None
21034,None
21039,None
21047,None
21062,None
21083,None
21105,None
21111,None
21119,None
21126,None
21132,None
21136,None
21155,None
21171,None
21185,None
21186,None
21192,None
21193,None
21212,None
21237,None
21248,None
21249,None
21253,None
21283,None
21287,None
21314,None
21327,None
21339,None
21348,None
21375,None
21389,None
21412,None
21433,None
21442,None
21454,None
21463,None
21495,None
21508,None
21510,None
21513,None
21534,None
21539,None
21558,None
21561,None
21570,None
21584,None
21589,None
21594,None
21598,None
21612,None
21616,None
21638,None
21658,None
21660,None
21681,None
21693,None
21696,None
21703,None
21716,None
21725,None
21752,None
21753,None
21759,None
21765,None
21775,None
21782,None
21801,None
21807,None
21812,None
21825,None
21826,None
21835,None
21849,None
21855,None
21859,None
21863,None
21872,None
21876,None
21885,None
21901,None
21904,None
21913,None
21931,None
21958,None
21959,None
21966,None
22028,None
22072,None
22075,None
22076,None
22078,None
22083,None
22086,None
22091,None
22094,None
22113,None
22116,None
22133,None
22139,None
22143,None
22186,None
22195,None
22197,None
22200,None
22201,None
22206,None
22218,None
22256,None
22263,None
22271,None
22272,None
22281,None
22287,None
22293,None
22297,None
22303,None
22330,None
22355,None
22361,None
22404,None
22408,None
22412,None
22418,None
22436,None
22441,None
22450,None
22460,None
22463,None
22496,None
22512,None
22515,None
22531,None
22532,None
22540,None
22552,None
22564,None
22567,None
22570,None
22584,None
22591,None
22594,None
22599,None
22627,None
22633,None
22644,None
22660,None
22662,None
22669,None
22704,None
22720,None
22729,None
22737,None
22745,None
22752,None
22763,None
22768,None
22783,None
22799,None
22800,None
22803,None
22816,None
22846,None
22854,None
22855,None
22862,None
22868,None
22878,None
22880,None
22889,None
22899,None
22904,None
22930,None
22941,None
22950,None
22955,None
22965,None
22968,None
22969,None
22984,None
22987,None
22991,None
23004,None
23010,None
23028,None
23032,None
23045,None
23051,None
23062,None
23072,None
23073,None
23076,None
23095,None
23102,None
23107,None
23118,None
23127,None
23134,None
23144,None
23151,None
23154,None
23159,None
23193,None
23196,None
23202,None
23214,None
23221,None
23224,None
23240,None
23242,None
23262,None
23265,None
23268,None
23282,None
23288,None
23291,None
23301,None
23312,None
23318,None
23327,None
23352,None
23379,None
23392,None
23403,None
23404,None
23425,None
23429,None
23434,None
23444,None
23445,None
23447,None
23451,None
23472,None
23473,None
23479,None
23505,None
23511,None
23533,None
23534,None
23554,None
23561,None
23583,None
23584,None
23596,None
23640,None
23653,None
23693,None
23700,None
23702,None
23711,None
23721,None
23722,None
23728,None
23731,None
23732,None
23763,None
23768,None
23771,None
23780,None
23784,None
23796,None
23810,None
23831,None
23833,None
23834,None
23924,None
23934,None
23982,None
23990,None
17,Other
328,Other
460,Other
573,Other
594,Other
623,Other
706,Other
711,Other
742,Other
913,Other
1271,Other
1557,Other
1573,Other
1669,Other
1837,Other
1848,Other
1851,Other
1917,Other
1922,Other
2012,Other
2155,Other
2164,Other
2294,Other
2459,Other
2698,Other
2721,Other
2903,Other
3131,Other
3155,Other
3156,Other
3374,Other
3657,Other
3694,Other
3724,Other
3762,Other
3863,Other
3999,Other
4096,Other
4165,Other
4170,Other
4226,Other
4439,Other
4713,Other
4766,Other
4937,Other
4966,Other
5100,Other
5147,Other
5441,Other
5514,Other
5570,Other
5658,Other
5892,Other
5931,Other
5943,Other
6059,Other
6266,Other
6352,Other
6381,Other
6502,Other
6700,Other
6829,Other
7322,Other
7338,Other
7343,Other
7547,Other
7657,Other
7813,Other
7908,Other
7925,Other
8055,Other
8088,Other
8210,Other
8341,Other
8768,Other
9116,Other
9385,Other
9391,Other
9451,Other
9572,Other
9601,Other
9698,Other
9788,Other
10332,Other
10350,Other
10674,Other
10857,Other
11078,Other
11440,Other
11756,Other
11775,Other
12254,Other
12457,Other
12782,Other
12819,Other
12956,Other
12962,Other
12964,Other
13007,Other
13077,Other
13338,Other
13444,Other
13446,Other
13548,Other
13756,Other
13861,Other
13927,Other
13942,Other
14086,Other
14290,Other
14295,Other
14315,Other
14423,Other
14432,Other
14451,Other
14627,Other
14722,Other
14862,Other
15059,Other
15096,Other
15197,Other
15411,Other
15581,Other
15614,Other
15679,Other
15819,Other
15850,Other
15884,Other
16093,Other
16259,Other
16386,Other
16746,Other
17053,Other
17449,Other
17527,Other
17589,Other
17600,Other
17641,Other
17809,Other
17908,Other
17984,Other
17985,Other
18112,Other
18502,Other
18509,Other
18576,Other
18773,Other
18840,Other
18872,Other
18923,Other
18984,Other
19062,Other
19195,Other
19418,Other
19506,Other
19551,Other
19641,Other
19747,Other
19752,Other
19946,Other
19963,Other
20224,Other
20246,Other
20285,Other
20494,Other
20588,Other
21022,Other
21073,Other
21346,Other
21381,Other
21430,Other
21447,Other
21497,Other
21509,Other
21512,Other
21602,Other
21794,Other
21974,Other
22037,Other
22080,Other
22158,Other
22557,Other
22643,Other
23192,Other
23354,Other
23359,Other
23362,Other
23385,Other
23603,Other
23662,Other
23853,Other
